ID_1,NAME_1,AVGPOPULATION
37019.0,"Brunswick, North Carolina, US",142820
37021.0,"Buncombe, North Carolina, US",261191
37023.0,"Burke, North Carolina, US",90485
37025.0,"Cabarrus, North Carolina, US",216453
37027.0,"Caldwell, North Carolina, US",82178
37029.0,"Camden, North Carolina, US",10867
37031.0,"Carteret, North Carolina, US",69473
37033.0,"Caswell, North Carolina, US",22604
37035.0,"Catawba, North Carolina, US",159551
37037.0,"Chatham, North Carolina, US",74470
37039.0,"Cherokee, North Carolina, US",28612
37041.0,"Chowan, North Carolina, US",13943
37043.0,"Clay, North Carolina, US",11231
37045.0,"Cleveland, North Carolina, US",97947
37047.0,"Columbus, North Carolina, US",55508
37049.0,"Craven, North Carolina, US",102139
37051.0,"Cumberland, North Carolina, US",335509
37053.0,"Currituck, North Carolina, US",27763
37055.0,"Dare, North Carolina, US",37009
37057.0,"Davidson, North Carolina, US",167609
37059.0,"Davie, North Carolina, US",42846
37061.0,"Duplin, North Carolina, US",58741
37063.0,"Durham, North Carolina, US",321488
37065.0,"Edgecombe, North Carolina, US",51472
37067.0,"Forsyth, North Carolina, US",382295
37069.0,"Franklin, North Carolina, US",69685
37071.0,"Gaston, North Carolina, US",224529
37073.0,"Gates, North Carolina, US",11562
37075.0,"Graham, North Carolina, US",8441
37077.0,"Granville, North Carolina, US",60443
37079.0,"Greene, North Carolina, US",21069
37081.0,"Guilford, North Carolina, US",537174
37083.0,"Halifax, North Carolina, US",50010
37085.0,"Harnett, North Carolina, US",135976
37087.0,"Haywood, North Carolina, US",62317
37089.0,"Henderson, North Carolina, US",117417
37091.0,"Hertford, North Carolina, US",23677
37093.0,"Hoke, North Carolina, US",55234
37095.0,"Hyde, North Carolina, US",4937
37097.0,"Iredell, North Carolina, US",181806
37099.0,"Jackson, North Carolina, US",43938
37101.0,"Johnston, North Carolina, US",209339
37103.0,"Jones, North Carolina, US",9419
37105.0,"Lee, North Carolina, US",61779
37107.0,"Lenoir, North Carolina, US",55949
37109.0,"Lincoln, North Carolina, US",86111
37113.0,"Macon, North Carolina, US",35858
37115.0,"Madison, North Carolina, US",21755
37117.0,"Martin, North Carolina, US",22440
37111.0,"McDowell, North Carolina, US",45756
37119.0,"Mecklenburg, North Carolina, US",1110356
37121.0,"Mitchell, North Carolina, US",14964
37123.0,"Montgomery, North Carolina, US",27173
37125.0,"Moore, North Carolina, US",100880
37127.0,"Nash, North Carolina, US",94298
37129.0,"New Hanover, North Carolina, US",234473
37131.0,"Northampton, North Carolina, US",19483
37133.0,"Onslow, North Carolina, US",197938
37135.0,"Orange, North Carolina, US",148476
80037.0,"Out of NC, North Carolina, US",0
37137.0,"Pamlico, North Carolina, US",12726
37139.0,"Pasquotank, North Carolina, US",39824
37141.0,"Pender, North Carolina, US",63060
37143.0,"Perquimans, North Carolina, US",13463
37145.0,"Person, North Carolina, US",39490
37147.0,"Pitt, North Carolina, US",180742
37149.0,"Polk, North Carolina, US",20724
37151.0,"Randolph, North Carolina, US",143667
37153.0,"Richmond, North Carolina, US",44829
37155.0,"Robeson, North Carolina, US",130625
37157.0,"Rockingham, North Carolina, US",91010
37159.0,"Rowan, North Carolina, US",142088
37161.0,"Rutherford, North Carolina, US",67029
37163.0,"Sampson, North Carolina, US",63531
37165.0,"Scotland, North Carolina, US",34823
37167.0,"Stanly, North Carolina, US",62806
37169.0,"Stokes, North Carolina, US",45591
37171.0,"Surry, North Carolina, US",71783
37173.0,"Swain, North Carolina, US",14271
37175.0,"Transylvania, North Carolina, US",34385
37177.0,"Tyrrell, North Carolina, US",4016
90037.0,"Unassigned, North Carolina, US",0
37179.0,"Union, North Carolina, US",239859
37181.0,"Vance, North Carolina, US",44535
37183.0,"Wake, North Carolina, US",1111761
37185.0,"Warren, North Carolina, US",19731
37187.0,"Washington, North Carolina, US",11580
37189.0,"Watauga, North Carolina, US",56177
37191.0,"Wayne, North Carolina, US",123131
37193.0,"Wilkes, North Carolina, US",68412
37195.0,"Wilson, North Carolina, US",81801
37197.0,"Yadkin, North Carolina, US",37667
37199.0,"Yancey, North Carolina, US",18069
38001.0,"Adams, North Dakota, US",2216
38003.0,"Barnes, North Dakota, US",10415
38005.0,"Benson, North Dakota, US",6832
38007.0,"Billings, North Dakota, US",928
38009.0,"Bottineau, North Dakota, US",6282
38011.0,"Bowman, North Dakota, US",3024
38013.0,"Burke, North Dakota, US",2115
38015.0,"Burleigh, North Dakota, US",95626
38017.0,"Cass, North Dakota, US",181923
38019.0,"Cavalier, North Dakota, US",3762
38021.0,"Dickey, North Dakota, US",4872
38023.0,"Divide, North Dakota, US",2264
38025.0,"Dunn, North Dakota, US",4424
38027.0,"Eddy, North Dakota, US",2287
38029.0,"Emmons, North Dakota, US",3241
38031.0,"Foster, North Dakota, US",3210
38033.0,"Golden Valley, North Dakota, US",1761
38035.0,"Grand Forks, North Dakota, US",69451
38037.0,"Grant, North Dakota, US",2274
38039.0,"Griggs, North Dakota, US",2231
38041.0,"Hettinger, North Dakota, US",2499
38043.0,"Kidder, North Dakota, US",2480
38045.0,"LaMoure, North Dakota, US",4046
38047.0,"Logan, North Dakota, US",1850
38049.0,"McHenry, North Dakota, US",5745
38051.0,"McIntosh, North Dakota, US",2497
38053.0,"McKenzie, North Dakota, US",15024
38055.0,"McLean, North Dakota, US",9450
38057.0,"Mercer, North Dakota, US",8187
38059.0,"Morton, North Dakota, US",31364
38061.0,"Mountrail, North Dakota, US",10545
38063.0,"Nelson, North Dakota, US",2879
38065.0,"Oliver, North Dakota, US",1959
80038.0,"Out of ND, North Dakota, US",0
38067.0,"Pembina, North Dakota, US",6801
38069.0,"Pierce, North Dakota, US",3975
38071.0,"Ramsey, North Dakota, US",11519
38073.0,"Ransom, North Dakota, US",5218
38075.0,"Renville, North Dakota, US",2327
38077.0,"Richland, North Dakota, US",16177
38079.0,"Rolette, North Dakota, US",14176
38081.0,"Sargent, North Dakota, US",3898
38083.0,"Sheridan, North Dakota, US",1315
38085.0,"Sioux, North Dakota, US",4230
38087.0,"Slope, North Dakota, US",750
38089.0,"Stark, North Dakota, US",31489
38091.0,"Steele, North Dakota, US",1890
38093.0,"Stutsman, North Dakota, US",20704
38095.0,"Towner, North Dakota, US",2189
38097.0,"Traill, North Dakota, US",8036
90038.0,"Unassigned, North Dakota, US",0
38099.0,"Walsh, North Dakota, US",10641
38101.0,"Ward, North Dakota, US",67641
38103.0,"Wells, North Dakota, US",3834
38105.0,"Williams, North Dakota, US",37589
69.0,"Northern Mariana Islands, US",55144
39001.0,"Adams, Ohio, US",27698
39003.0,"Allen, Ohio, US",102351
39005.0,"Ashland, Ohio, US",53484
39007.0,"Ashtabula, Ohio, US",97241
39009.0,"Athens, Ohio, US",65327
39011.0,"Auglaize, Ohio, US",45656
39013.0,"Belmont, Ohio, US",67006
39015.0,"Brown, Ohio, US",43432
39017.0,"Butler, Ohio, US",383134
39019.0,"Carroll, Ohio, US",26914
39021.0,"Champaign, Ohio, US",38885
39023.0,"Clark, Ohio, US",134083
39025.0,"Clermont, Ohio, US",206428
39027.0,"Clinton, Ohio, US",41968
39029.0,"Columbiana, Ohio, US",101883
39031.0,"Coshocton, Ohio, US",36600
39033.0,"Crawford, Ohio, US",41494
39035.0,"Cuyahoga, Ohio, US",1235072
39037.0,"Darke, Ohio, US",51113
39039.0,"Defiance, Ohio, US",38087
39041.0,"Delaware, Ohio, US",209177
39043.0,"Erie, Ohio, US",74266
39045.0,"Fairfield, Ohio, US",157574
39047.0,"Fayette, Ohio, US",28525
39049.0,"Franklin, Ohio, US",1316756
39051.0,"Fulton, Ohio, US",42126
39053.0,"Gallia, Ohio, US",29898
39055.0,"Geauga, Ohio, US",93649
39057.0,"Greene, Ohio, US",168937
39059.0,"Guernsey, Ohio, US",38875
39061.0,"Hamilton, Ohio, US",817473
39063.0,"Hancock, Ohio, US",75783
39065.0,"Hardin, Ohio, US",31365
39067.0,"Harrison, Ohio, US",15040
39069.0,"Henry, Ohio, US",27006
39071.0,"Highland, Ohio, US",43161
39073.0,"Hocking, Ohio, US",28264
39075.0,"Holmes, Ohio, US",43960
39077.0,"Huron, Ohio, US",58266
39079.0,"Jackson, Ohio, US",32413
39081.0,"Jefferson, Ohio, US",65325
39083.0,"Knox, Ohio, US",62322
39085.0,"Lake, Ohio, US",230149
39087.0,"Lawrence, Ohio, US",59463
39089.0,"Licking, Ohio, US",176862
39091.0,"Logan, Ohio, US",45672
39093.0,"Lorain, Ohio, US",309833
39095.0,"Lucas, Ohio, US",428348
39097.0,"Madison, Ohio, US",44731
39099.0,"Mahoning, Ohio, US",228683
39101.0,"Marion, Ohio, US",65093
39103.0,"Medina, Ohio, US",179746
39105.0,"Meigs, Ohio, US",22907
39107.0,"Mercer, Ohio, US",41172
39109.0,"Miami, Ohio, US",106987
39111.0,"Monroe, Ohio, US",13654
39113.0,"Montgomery, Ohio, US",531687
39115.0,"Morgan, Ohio, US",14508
39117.0,"Morrow, Ohio, US",35328
39119.0,"Muskingum, Ohio, US",86215
39121.0,"Noble, Ohio, US",14424
39123.0,"Ottawa, Ohio, US",40525
80039.0,"Out of OH, Ohio, US",0
39125.0,"Paulding, Ohio, US",18672
39127.0,"Perry, Ohio, US",36134
39129.0,"Pickaway, Ohio, US",58457
39131.0,"Pike, Ohio, US",27772
39133.0,"Portage, Ohio, US",162466
39135.0,"Preble, Ohio, US",40882
39137.0,"Putnam, Ohio, US",33861
39139.0,"Richland, Ohio, US",121154
39141.0,"Ross, Ohio, US",76666
39143.0,"Sandusky, Ohio, US",58518
39145.0,"Scioto, Ohio, US",75314
39147.0,"Seneca, Ohio, US",55178
39149.0,"Shelby, Ohio, US",48590
39151.0,"Stark, Ohio, US",370606
39153.0,"Summit, Ohio, US",541013
39155.0,"Trumbull, Ohio, US",197974
39157.0,"Tuscarawas, Ohio, US",91987
90039.0,"Unassigned, Ohio, US",0
39159.0,"Union, Ohio, US",58988
39161.0,"Van Wert, Ohio, US",28275
39163.0,"Vinton, Ohio, US",13085
39165.0,"Warren, Ohio, US",234602
39167.0,"Washington, Ohio, US",59911
39169.0,"Wayne, Ohio, US",115710
39171.0,"Williams, Ohio, US",36692
39173.0,"Wood, Ohio, US",130817
39175.0,"Wyandot, Ohio, US",21772
40001.0,"Adair, Oklahoma, US",22194
40003.0,"Alfalfa, Oklahoma, US",5702
40005.0,"Atoka, Oklahoma, US",13758
40007.0,"Beaver, Oklahoma, US",5311
40009.0,"Beckham, Oklahoma, US",21859
40011.0,"Blaine, Oklahoma, US",9429
40013.0,"Bryan, Oklahoma, US",47995
40015.0,"Caddo, Oklahoma, US",28762
40017.0,"Canadian, Oklahoma, US",148306
40019.0,"Carter, Oklahoma, US",48111
40021.0,"Cherokee, Oklahoma, US",48657
40023.0,"Choctaw, Oklahoma, US",14672
40025.0,"Cimarron, Oklahoma, US",2137
40027.0,"Cleveland, Oklahoma, US",284014
40029.0,"Coal, Oklahoma, US",5495
40031.0,"Comanche, Oklahoma, US",120749
40033.0,"Cotton, Oklahoma, US",5666
40035.0,"Craig, Oklahoma, US",14142
40037.0,"Creek, Oklahoma, US",71522
40039.0,"Custer, Oklahoma, US",29003
40041.0,"Delaware, Oklahoma, US",43009
40043.0,"Dewey, Oklahoma, US",4891
40045.0,"Ellis, Oklahoma, US",3859
40047.0,"Garfield, Oklahoma, US",61056
40049.0,"Garvin, Oklahoma, US",27711
40051.0,"Grady, Oklahoma, US",55834
40053.0,"Grant, Oklahoma, US",4333
40055.0,"Greer, Oklahoma, US",5712
40057.0,"Harmon, Oklahoma, US",2653
40059.0,"Harper, Oklahoma, US",3688
40061.0,"Haskell, Oklahoma, US",12627
40063.0,"Hughes, Oklahoma, US",13279
40065.0,"Jackson, Oklahoma, US",24530
40067.0,"Jefferson, Oklahoma, US",6002
40069.0,"Johnston, Oklahoma, US",11085
40071.0,"Kay, Oklahoma, US",43538
40073.0,"Kingfisher, Oklahoma, US",15765
40075.0,"Kiowa, Oklahoma, US",8708
40077.0,"Latimer, Oklahoma, US",10073
40079.0,"Le Flore, Oklahoma, US",49853
40081.0,"Lincoln, Oklahoma, US",34877
40083.0,"Logan, Oklahoma, US",48011
40085.0,"Love, Oklahoma, US",10253
40093.0,"Major, Oklahoma, US",7629
40095.0,"Marshall, Oklahoma, US",16931
40097.0,"Mayes, Oklahoma, US",41100
40087.0,"McClain, Oklahoma, US",40474
40089.0,"McCurtain, Oklahoma, US",32832
40091.0,"McIntosh, Oklahoma, US",19596
40099.0,"Murray, Oklahoma, US",14073
40101.0,"Muskogee, Oklahoma, US",67997
40103.0,"Noble, Oklahoma, US",11131
40105.0,"Nowata, Oklahoma, US",10076
40107.0,"Okfuskee, Oklahoma, US",11993
40109.0,"Oklahoma, Oklahoma, US",797434
40111.0,"Okmulgee, Oklahoma, US",38465
40113.0,"Osage, Oklahoma, US",46963
40115.0,"Ottawa, Oklahoma, US",31127
80040.0,"Out of OK, Oklahoma, US",0
40117.0,"Pawnee, Oklahoma, US",16376
40119.0,"Payne, Oklahoma, US",81784
40121.0,"Pittsburg, Oklahoma, US",43654
40123.0,"Pontotoc, Oklahoma, US",38284
40125.0,"Pottawatomie, Oklahoma, US",72592
40127.0,"Pushmataha, Oklahoma, US",11096
40129.0,"Roger Mills, Oklahoma, US",3583
40131.0,"Rogers, Oklahoma, US",92459
40133.0,"Seminole, Oklahoma, US",24258
40135.0,"Sequoyah, Oklahoma, US",41569
40137.0,"Stephens, Oklahoma, US",43143
40139.0,"Texas, Oklahoma, US",19983
40141.0,"Tillman, Oklahoma, US",7250
40143.0,"Tulsa, Oklahoma, US",651552
90040.0,"Unassigned, Oklahoma, US",0
40145.0,"Wagoner, Oklahoma, US",81289
40147.0,"Washington, Oklahoma, US",51527
40149.0,"Washita, Oklahoma, US",10916
40151.0,"Woods, Oklahoma, US",8793
40153.0,"Woodward, Oklahoma, US",20211
41001.0,"Baker, Oregon, US",16124
41003.0,"Benton, Oregon, US",93053
41005.0,"Clackamas, Oregon, US",418187
41007.0,"Clatsop, Oregon, US",40224
41009.0,"Columbia, Oregon, US",52354
41011.0,"Coos, Oregon, US",64487
41013.0,"Crook, Oregon, US",24404
41015.0,"Curry, Oregon, US",22925
41017.0,"Deschutes, Oregon, US",197692
41019.0,"Douglas, Oregon, US",110980
41021.0,"Gilliam, Oregon, US",1912
41023.0,"Grant, Oregon, US",7199
41025.0,"Harney, Oregon, US",7393
41027.0,"Hood River, Oregon, US",23382
41029.0,"Jackson, Oregon, US",220944
41031.0,"Jefferson, Oregon, US",24658
41033.0,"Josephine, Oregon, US",87487
41035.0,"Klamath, Oregon, US",68238
41037.0,"Lake, Oregon, US",7869
41039.0,"Lane, Oregon, US",382067
41041.0,"Lincoln, Oregon, US",49962
41043.0,"Linn, Oregon, US",129749
41045.0,"Malheur, Oregon, US",30571
41047.0,"Marion, Oregon, US",347818
41049.0,"Morrow, Oregon, US",11603
41051.0,"Multnomah, Oregon, US",812855
80041.0,"Out of OR, Oregon, US",0
41053.0,"Polk, Oregon, US",86085
41055.0,"Sherman, Oregon, US",1780
41057.0,"Tillamook, Oregon, US",27036
41059.0,"Umatilla, Oregon, US",77950
90041.0,"Unassigned, Oregon, US",0
41061.0,"Union, Oregon, US",26835
41063.0,"Wallowa, Oregon, US",7208
41065.0,"Wasco, Oregon, US",26682
41067.0,"Washington, Oregon, US",601592
41069.0,"Wheeler, Oregon, US",1332
41071.0,"Yamhill, Oregon, US",107100
42001.0,"Adams, Pennsylvania, US",103009
42003.0,"Allegheny, Pennsylvania, US",1216045
42005.0,"Armstrong, Pennsylvania, US",64735
42007.0,"Beaver, Pennsylvania, US",163929
42009.0,"Bedford, Pennsylvania, US",47888
42011.0,"Berks, Pennsylvania, US",421164
42013.0,"Blair, Pennsylvania, US",121829
42015.0,"Bradford, Pennsylvania, US",60323
42017.0,"Bucks, Pennsylvania, US",628270
42019.0,"Butler, Pennsylvania, US",187853
42021.0,"Cambria, Pennsylvania, US",130192
42023.0,"Cameron, Pennsylvania, US",4447
42025.0,"Carbon, Pennsylvania, US",64182
42027.0,"Centre, Pennsylvania, US",162385
42029.0,"Chester, Pennsylvania, US",524989
42031.0,"Clarion, Pennsylvania, US",38438
42033.0,"Clearfield, Pennsylvania, US",79255
42035.0,"Clinton, Pennsylvania, US",38632
42037.0,"Columbia, Pennsylvania, US",64964
42039.0,"Crawford, Pennsylvania, US",84629
42041.0,"Cumberland, Pennsylvania, US",253370
42043.0,"Dauphin, Pennsylvania, US",278299
42045.0,"Delaware, Pennsylvania, US",566747
42047.0,"Elk, Pennsylvania, US",29910
42049.0,"Erie, Pennsylvania, US",269728
42051.0,"Fayette, Pennsylvania, US",129274
42053.0,"Forest, Pennsylvania, US",7247
42055.0,"Franklin, Pennsylvania, US",155027
42057.0,"Fulton, Pennsylvania, US",14530
42059.0,"Greene, Pennsylvania, US",36233
42061.0,"Huntingdon, Pennsylvania, US",45144
42063.0,"Indiana, Pennsylvania, US",84073
42065.0,"Jefferson, Pennsylvania, US",43425
42067.0,"Juniata, Pennsylvania, US",24763
42069.0,"Lackawanna, Pennsylvania, US",209674
42071.0,"Lancaster, Pennsylvania, US",545724
42073.0,"Lawrence, Pennsylvania, US",85512
42075.0,"Lebanon, Pennsylvania, US",141793
42077.0,"Lehigh, Pennsylvania, US",369318
42079.0,"Luzerne, Pennsylvania, US",317417
42081.0,"Lycoming, Pennsylvania, US",113299
42083.0,"McKean,Pennsylvania,US",40625
42085.0,"Mercer, Pennsylvania, US",109424
42087.0,"Mifflin, Pennsylvania, US",46138
42089.0,"Monroe, Pennsylvania, US",170271
42091.0,"Montgomery, Pennsylvania, US",830915
42093.0,"Montour, Pennsylvania, US",18230
42095.0,"Northampton, Pennsylvania, US",305285
42097.0,"Northumberland, Pennsylvania, US",90843
80042.0,"Out of PA, Pennsylvania, US",0
42099.0,"Perry, Pennsylvania, US",46272
42101.0,"Philadelphia, Pennsylvania, US",1584064
42103.0,"Pike, Pennsylvania, US",55809
42105.0,"Potter, Pennsylvania, US",16526
42107.0,"Schuylkill, Pennsylvania, US",141359
42109.0,"Snyder, Pennsylvania, US",40372
42111.0,"Somerset, Pennsylvania, US",73447
42113.0,"Sullivan, Pennsylvania, US",6066
42115.0,"Susquehanna, Pennsylvania, US",40328
42117.0,"Tioga, Pennsylvania, US",40591
90042.0,"Unassigned, Pennsylvania, US",0
42119.0,"Union, Pennsylvania, US",44923
42121.0,"Venango, Pennsylvania, US",50668
42123.0,"Warren, Pennsylvania, US",39191
42125.0,"Washington, Pennsylvania, US",206865
42127.0,"Wayne, Pennsylvania, US",51361
42129.0,"Westmoreland, Pennsylvania, US",348899
42131.0,"Wyoming, Pennsylvania, US",26794
42133.0,"York, Pennsylvania, US",449058
72001.0,"Adjuntas, Puerto Rico, US",19483
72003.0,"Aguada, Puerto Rico, US",41959
72005.0,"Aguadilla, Puerto Rico, US",60949
72007.0,"Aguas Buenas, Puerto Rico, US",28659
72009.0,"Aibonito, Puerto Rico, US",25900
72011.0,"Anasco, Puerto Rico, US",29261
72013.0,"Arecibo, Puerto Rico, US",96440
72015.0,"Arroyo, Puerto Rico, US",19575
72017.0,"Barceloneta, Puerto Rico, US",24816
72019.0,"Barranquitas, Puerto Rico, US",30318
72021.0,"Bayamon, Puerto Rico, US",208116
72023.0,"Cabo Rojo, Puerto Rico, US",50917
72025.0,"Caguas, Puerto Rico, US",142893
72027.0,"Camuy, Puerto Rico, US",35159
72029.0,"Canovanas, Puerto Rico, US",47648
72031.0,"Carolina, Puerto Rico, US",176762
72033.0,"Catano, Puerto Rico, US",28140
72035.0,"Cayey, Puerto Rico, US",48119
72037.0,"Ceiba, Puerto Rico, US",13631
72039.0,"Ciales, Puerto Rico, US",18782
72041.0,"Cidra, Puerto Rico, US",43480
72043.0,"Coamo, Puerto Rico, US",40512
72045.0,"Comerio, Puerto Rico, US",20778
72047.0,"Corozal, Puerto Rico, US",37142
72049.0,"Culebra, Puerto Rico, US",1818
72051.0,"Dorado, Puerto Rico, US",38165
72053.0,"Fajardo, Puerto Rico, US",36993
72054.0,"Florida, Puerto Rico, US",12680
72055.0,"Guanica, Puerto Rico, US",19427
72057.0,"Guayama, Puerto Rico, US",45362
72059.0,"Guayanilla, Puerto Rico, US",21581
72061.0,"Guaynabo, Puerto Rico, US",97924
72063.0,"Gurabo, Puerto Rico, US",45369
72065.0,"Hatillo, Puerto Rico, US",41953
72067.0,"Hormigueros, Puerto Rico, US",17250
72069.0,"Humacao, Puerto Rico, US",58466
72071.0,"Isabela, Puerto Rico, US",45631
72073.0,"Jayuya, Puerto Rico, US",16642
72075.0,"Juana Diaz, Puerto Rico, US",79897
72077.0,"Juncos, Puerto Rico, US",40290
72079.0,"Lajas, Puerto Rico, US",25753
72081.0,"Lares, Puerto Rico, US",30753
72083.0,"Las Marias, Puerto Rico, US",9881
72085.0,"Las Piedras, Puerto Rico, US",38675
72087.0,"Loiza, Puerto Rico, US",30060
72089.0,"Luquillo, Puerto Rico, US",20068
72091.0,"Manati, Puerto Rico, US",44113
72093.0,"Maricao, Puerto Rico, US",6276
72095.0,"Maunabo, Puerto Rico, US",12225
72097.0,"Mayaguez, Puerto Rico, US",89080
72099.0,"Moca, Puerto Rico, US",40109
72101.0,"Morovis, Puerto Rico, US",32610
72103.0,"Naguabo, Puerto Rico, US",26720
72105.0,"Naranjito, Puerto Rico, US",30402
72107.0,"Orocovis, Puerto Rico, US",23423
72888.0,"Out of PR, Puerto Rico, US",0
72109.0,"Patillas, Puerto Rico, US",19277
72111.0,"Penuelas, Puerto Rico, US",24282
72113.0,"Ponce, Puerto Rico, US",166327
72115.0,"Quebradillas, Puerto Rico, US",25919
72117.0,"Rincon, Puerto Rico, US",15200
72119.0,"Rio Grande, Puerto Rico, US",54304
72121.0,"Sabana Grande, Puerto Rico, US",25265
72123.0,"Salinas, Puerto Rico, US",31078
72125.0,"San German, Puerto Rico, US",35527
72127.0,"San Juan, Puerto Rico, US",395326
72129.0,"San Lorenzo, Puerto Rico, US",41058
72131.0,"San Sebastian, Puerto Rico, US",42430
72133.0,"Santa Isabel, Puerto Rico, US",23274
72135.0,"Toa Alta, Puerto Rico, US",74066
72137.0,"Toa Baja, Puerto Rico, US",89609
72139.0,"Trujillo Alto, Puerto Rico, US",74842
72999.0,"Unassigned, Puerto Rico, US",0
72141.0,"Utuado, Puerto Rico, US",33149
72143.0,"Vega Alta, Puerto Rico, US",39951
72145.0,"Vega Baja, Puerto Rico, US",59662
72147.0,"Vieques, Puerto Rico, US",9301
72149.0,"Villalba, Puerto Rico, US",26073
72151.0,"Yabucoa, Puerto Rico, US",37941
72153.0,"Yauco, Puerto Rico, US",42043
44001.0,"Bristol, Rhode Island, US",48479
44003.0,"Kent, Rhode Island, US",164292
44005.0,"Newport, Rhode Island, US",82082
80044.0,"Out of RI, Rhode Island, US",0
44007.0,"Providence, Rhode Island, US",638931
90044.0,"Unassigned, Rhode Island, US",0
44009.0,"Washington, Rhode Island, US",125577
45001.0,"Abbeville, South Carolina, US",24527
45003.0,"Aiken, South Carolina, US",170872
45005.0,"Allendale, South Carolina, US",8688
45007.0,"Anderson, South Carolina, US",202558
45009.0,"Bamberg, South Carolina, US",14066
45011.0,"Barnwell, South Carolina, US",20866
45013.0,"Beaufort, South Carolina, US",192122
45015.0,"Berkeley, South Carolina, US",227907
45017.0,"Calhoun, South Carolina, US",14553
45019.0,"Charleston, South Carolina, US",411406
45021.0,"Cherokee, South Carolina, US",57300
45023.0,"Chester, South Carolina, US",32244
45025.0,"Chesterfield, South Carolina, US",45650
45027.0,"Clarendon, South Carolina, US",33745
45029.0,"Colleton, South Carolina, US",37677
45031.0,"Darlington, South Carolina, US",66618
45033.0,"Dillon, South Carolina, US",30479
45035.0,"Dorchester, South Carolina, US",162809
45037.0,"Edgefield, South Carolina, US",27260
45039.0,"Fairfield, South Carolina, US",22347
45041.0,"Florence, South Carolina, US",138293
45043.0,"Georgetown, South Carolina, US",62680
45045.0,"Greenville, South Carolina, US",523542
45047.0,"Greenwood, South Carolina, US",70811
45049.0,"Hampton, South Carolina, US",19222
45051.0,"Horry, South Carolina, US",354081
45053.0,"Jasper, South Carolina, US",30073
45055.0,"Kershaw, South Carolina, US",66551
45057.0,"Lancaster, South Carolina, US",98012
45059.0,"Laurens, South Carolina, US",67493
45061.0,"Lee, South Carolina, US",16828
45063.0,"Lexington, South Carolina, US",298750
45067.0,"Marion, South Carolina, US",30657
45069.0,"Marlboro, South Carolina, US",26118
45065.0,"McCormick, South Carolina, US",9463
45071.0,"Newberry, South Carolina, US",38440
45073.0,"Oconee, South Carolina, US",79546
45075.0,"Orangeburg, South Carolina, US",86175
80045.0,"Out of SC, South Carolina, US",0
45077.0,"Pickens, South Carolina, US",126884
45079.0,"Richland, South Carolina, US",415759
45081.0,"Saluda, South Carolina, US",20473
45083.0,"Spartanburg, South Carolina, US",319785
45085.0,"Sumter, South Carolina, US",106721
90045.0,"Unassigned, South Carolina, US",0
45087.0,"Union, South Carolina, US",27316
45089.0,"Williamsburg, South Carolina, US",30368
45091.0,"York, South Carolina, US",280979
46003.0,"Aurora, South Dakota, US",2751
46005.0,"Beadle, South Dakota, US",18453
46007.0,"Bennett, South Dakota, US",3365
46009.0,"Bon Homme, South Dakota, US",6901
46011.0,"Brookings, South Dakota, US",35077
46013.0,"Brown, South Dakota, US",38839
46015.0,"Brule, South Dakota, US",5297
46017.0,"Buffalo, South Dakota, US",1962
46019.0,"Butte, South Dakota, US",10429
46021.0,"Campbell, South Dakota, US",1376
46023.0,"Charles Mix, South Dakota, US",9292
46025.0,"Clark, South Dakota, US",3736
46027.0,"Clay, South Dakota, US",14070
46029.0,"Codington, South Dakota, US",28009
46031.0,"Corson, South Dakota, US",4086
46033.0,"Custer, South Dakota, US",8972
46035.0,"Davison, South Dakota, US",19775
46037.0,"Day, South Dakota, US",5424
46039.0,"Deuel, South Dakota, US",4351
46041.0,"Dewey, South Dakota, US",5892
46043.0,"Douglas, South Dakota, US",2921
46045.0,"Edmunds, South Dakota, US",3829
46047.0,"Fall River, South Dakota, US",6713
46049.0,"Faulk, South Dakota, US",2299
46051.0,"Grant, South Dakota, US",7052
46053.0,"Gregory, South Dakota, US",4185
46055.0,"Haakon, South Dakota, US",1899
46057.0,"Hamlin, South Dakota, US",6164
46059.0,"Hand, South Dakota, US",3191
46061.0,"Hanson, South Dakota, US",3453
46063.0,"Harding, South Dakota, US",1298
46065.0,"Hughes, South Dakota, US",17526
46067.0,"Hutchinson, South Dakota, US",7291
46069.0,"Hyde, South Dakota, US",1301
46071.0,"Jackson, South Dakota, US",3344
46073.0,"Jerauld, South Dakota, US",2013
46075.0,"Jones, South Dakota, US",903
46077.0,"Kingsbury, South Dakota, US",4939
46079.0,"Lake, South Dakota, US",12797
46081.0,"Lawrence, South Dakota, US",25844
46083.0,"Lincoln, South Dakota, US",61128
46085.0,"Lyman, South Dakota, US",3781
46091.0,"Marshall, South Dakota, US",4935
46087.0,"McCook, South Dakota, US",5586
46089.0,"McPherson, South Dakota, US",2379
46093.0,"Meade, South Dakota, US",28332
46095.0,"Mellette, South Dakota, US",2061
46097.0,"Miner, South Dakota, US",2216
46099.0,"Minnehaha, South Dakota, US",193134
46101.0,"Moody, South Dakota, US",6576
46102.0,"Oglala Lakota, South Dakota, US",14177
80046.0,"Out of SD, South Dakota, US",0
46103.0,"Pennington, South Dakota, US",113775
46105.0,"Perkins, South Dakota, US",2865
46107.0,"Potter, South Dakota, US",2153
46109.0,"Roberts, South Dakota, US",10394
46111.0,"Sanborn, South Dakota, US",2344
46115.0,"Spink, South Dakota, US",6376
46117.0,"Stanley, South Dakota, US",3098
46119.0,"Sully, South Dakota, US",1391
